business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
x_Y3I1FpBp4MPp79CstMfA,Wells Fargo Bank,1700 Market St,Philadelphia,FL,19103,39.952696,-75.169216,1.5,7,1,"Banks & Credit Unions, Financial Services"
olL97c3cnkBB_pp1ndpFEA,TD Bank,5501 Ridge Ave,Philadelphia,TN,19128,40.0242556,-75.2075659,1.5,6,1,"Financial Services, Banks & Credit Unions"
sz2JZRZ-w-CwtUl8pGy8OQ,Tucson Old Pueblo Credit Union,2500 E 22nd St,Tucson,LA,85713,32.2063523,-110.9346412,3.0,6,1,"Banks & Credit Unions, Financial Services"
ZNSJmQneEmajoxqf0lKtwQ,Bank of America Financial Center,5005 Pyramid Way,Sparks,MO,89436,39.583319873,-119.744171706,1.5,18,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate, Home Services"
XWBwAA73JhJMu63J4CTFZw,NextGear Capital,11799 N College Ave,Carmel,TN,46032,39.9612499,-86.1448543,1.0,18,1,"Financial Services, Banks & Credit Unions, Investing, Business Financing, Automotive"
gydk4MVh5JJqn8tctBSyww,Heritage Bank of Nevada,1000 W 7th St,Reno,NJ,89503,39.530865,-119.8303914,2.5,9,1,"Financial Services, Banks & Credit Unions"
DoaSj7vb7WJWwQyUzKyeHQ,Jos. A. Bank,7001 N Oracle Rd,Tucson,FL,85704,32.3350123,-110.9780455,3.5,12,0,"Banks & Credit Unions, Fashion, Men's Clothing, Financial Services, Formal Wear, Shopping, Plus Size Fashion"
OXpYyvWPTb_l02GfswFdHQ,Bank of America Financial Center,1300 66th St N,Saint Petersburg,FL,33710,27.784828275,-82.728818953,2.5,5,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services, Real Estate"
Iw7PCBnWAFyRFvBDgxkJoA,Tri County Area Federal Credit Union,1550 Medical Dr,Pottstown,MO,19464,40.2382772,-75.6148529,3.5,5,1,"Mortgage Brokers, Financial Services, Banks & Credit Unions, Home Services, Real Estate"
9txN6DaP0Il4C3Ogieu9Fg,Chase Bank,4660 E Sunrise Dr,Tucson,FL,85718,32.307913,-110.893041,2.0,6,1,"Banks & Credit Unions, Financial Services"
2pVF6y4ulOVXI6ZjZgRp0g,Bank of America Financial Center,9810 US Highway 301 S,Riverview,AB,33578,27.856600862,-82.326073,2.5,8,1,"Real Estate, Mortgage Brokers, Banks & Credit Unions, Financial Services, Home Services"
tVmxI4ExIbP6T3JSJ28NlQ,Icon Credit Union - Meridian,485 W Overland Rd,Meridian,FL,83642,43.5900752,-116.3997273,3.0,6,1,"Financial Services, Banks & Credit Unions"
a4b90ANgS7CMk8XGUAFPKw,Commerce Bank,901 S Vandeventer Ave,St. Louis,TN,63110,38.6285926,-90.2475933,2.5,7,1,"Real Estate, Financial Services, Banks & Credit Unions, Mortgage Brokers, Home Services"
uuZbC8pUF6ehrJVlRBBIgw,Wells Fargo Bank,10342 W Overland Rd,Boise,LA,83709,43.590597700000004,-116.3107016,1.5,6,1,"Banks & Credit Unions, Financial Services"
wwmz9XFgKE9SX-O9juiAow,Wells Fargo Bank,808 N Pebble Beach Blvd,Sun City Center,PA,33573,27.7134155,-82.3529451,1.5,8,1,"Banks & Credit Unions, Financial Services"
byLc4Mc4NNrsWAPHWhi-tQ,Bank of America Financial Center,700 N McCarran Blvd,Sparks,AB,89431,39.541346144,-119.732784729,2.0,11,1,"Banks & Credit Unions, Financial Services, Home Services, Mortgage Brokers, Real Estate"
fGTync1-a8lQB2bTOINYIA,Charles Schwab,"900 Chapala St, Ste 100",Santa Barbara,PA,93101,34.419736,-119.701777,3.5,7,1,"Financial Advising, Investing, Banks & Credit Unions, Financial Services"
nQrjqYWpchCLKfidXk7OJA,Stifel Bank & Trust,"12655 Olive Blvd, Ste 250",Saint Louis,NV,63141,38.6731374,-90.4522627,3.5,7,1,"Banks & Credit Unions, Real Estate, Home Services, Financial Services, Mortgage Brokers"
DZkkb9jQ2QJRBT4SwqGTzA,Wells Fargo Bank,9775 N 56th St,Temple Terrace,FL,33617,28.038199,-82.391948,2.0,5,1,"Banks & Credit Unions, Financial Services"
v7p5tXAdbk9b2HTPY3uB1w,HSBC Bank,1027 Arch St,Philadelphia,LA,19107,39.9539778,-75.1575479,1.5,13,1,"Financial Services, Banks & Credit Unions"
T5P-advxdp2IQX-xRBuJdg,Bank of America Financial Center,5905 S Virginia St,Reno,FL,89502,39.471675042,-119.787383953,3.0,15,1,"Mortgage Brokers, Home Services, Banks & Credit Unions, Financial Services, Real Estate"
P775vq_ow6KAOw8-ZcYHtA,Plumas Bank,5050 Meadowood Mall Cir,Reno,IL,89502,39.4765207159,-119.7855375478,4.5,7,1,"Home Services, Banks & Credit Unions, Financial Services, Mortgage Brokers, Real Estate"
crfi3f9kQOUyqW5njfVSHw,Bank of America Financial Center,700 N Virginia St,Reno,LA,89501,39.534088659,-119.815184123,2.5,22,1,"Financial Services, Banks & Credit Unions"
64098VENthZgWd8LmLpF0Q,Credit Union of New Jersey,1301 Parkway Ave,Ewing,PA,08628,40.2636043,-74.8032812,1.5,26,1,"Financial Services, Banks & Credit Unions"
c6IDiYHMZywgJ72iIJikPw,OnPath Federal Credit Union,5508 Citrus Blvd,Harahan,PA,70123,29.964883,-90.19354546,2.0,7,1,"Banks & Credit Unions, Financial Services"
NAAJ4rj91RZ9vQdsEYhFkw,Achieva Credit Union,7105 Park Blvd,Pinellas Park,LA,33781,27.839831,-82.737877,1.5,14,1,"Banks & Credit Unions, Financial Services"
kK57k63PaGnXFKhtYW3QRQ,Chase Bank,1322 S Dale Mabry Hwy,Tampa,FL,33629,27.930721,-82.505579,3.5,5,1,"Banks & Credit Unions, Financial Services"
PtrfbkMYouWE6uJwMHpnHw,Thrifty Wash,92 South Fairview Ave,Goleta,AB,93117,34.4377078897,-119.8304031417,1.5,5,1,"Dry Cleaning & Laundry, Local Services, Local Flavor, Laundry Services, Financial Services, Banks & Credit Unions"
YjukSGxRpBfSMJT3zj7fiQ,Capital One Bank,5696 Bullard Ave,New Orleans,FL,70128,30.0381876042,-89.9553593248,2.5,6,1,"Banks & Credit Unions, Financial Services"
IK5UDoW7801AUSn9JfDD7w,National Bank of Arizona,335 N Wilmot Rd,Tucson,ID,85711,32.2249032,-110.8590638,3.0,6,1,"Financial Services, Banks & Credit Unions"
61rG1axDcmFQJ1HPAvlsOQ,Gateway Metro Credit Union,909 Chestnut St,Saint Louis,AZ,63101,38.628013,-90.194651,3.0,5,1,"Banks & Credit Unions, Financial Services"
NkQOAiLJ9gHiAZKabAFv9w,One Nevada Credit Union,57 Damonte Ranch Pkwy,Reno,PA,89521,39.4204425,-119.7561309,4.0,11,1,"Financial Services, Banks & Credit Unions"
Rca0vlk2rkQ4_6xJ_ysCEg,Bmo Bank of Montreal,17504 100 Avenue NW,Edmonton,IN,T5S 2S2,53.5392163,-113.6227419,2.5,5,1,"Financial Services, Banks & Credit Unions"
FRYRbWpWuNIdOzli1xZ94g,Td Bank,200 N Radnor Chester Rd,Wayne,TN,19087,40.041382,-75.364078,2.5,10,1,"Financial Services, Banks & Credit Unions"
XtXjA5pGlwmBcT90h4W57w,The Bancorp Bank,"409 Silverside Rd, Ste 105",Wilmington,FL,19809,39.786857628,-75.4855090434,1.0,32,0,"Financial Services, Financial Advising, Banks & Credit Unions"
_oUaLCE7VmRf4mLhVJVd6w,TD Bank,399 Market St,Philadelphia,NV,19106,39.9506555,-75.1468309,3.0,5,1,"Banks & Credit Unions, Financial Services"
3yIQk8pLAL5w7cPi0aHiwQ,Pinellas Federal Credit Union,10273 Ulmerton Rd,Clearwater,AZ,33755,27.8958379,-82.781566,1.5,6,1,"Banks & Credit Unions, Financial Services"
MNiRwks_N6_O6IcCjTPabg,United Federal Credit Union,4855 Kietzke Ln,Reno,PA,89509,39.4808288,-119.7986937,3.5,6,1,"Banks & Credit Unions, Financial Services"
J6dd1EFN19qXrgviccL5ng,PNC Bank,1849 Walnut St,Philadelphia,MO,19103,39.9504875,-75.1720507,2.5,7,1,"Financial Services, Investing, Home Services, Real Estate, Banks & Credit Unions, Mortgage Brokers"
G49xXZsMJYsah2Joa9mASw,Chase Bank,950 S Clearview Pkwy,Harahan,DE,70123,29.957929,-90.18334,2.0,5,1,"Financial Services, Banks & Credit Unions"
7pdV_U4DtQkcM3QQmdpfMA,Linda Gelcius - State Farm Insurance Agent,"252 W Swamp Rd, Ste 21",Doylestown,LA,18901,40.3322627904,-75.1376267086,5.0,5,1,"Financial Services, Auto Insurance, Life Insurance, Banks & Credit Unions, Insurance, Home & Rental Insurance"
t42f_IwVaIHr0wvj_8E_eQ,PNC Bank,6170 N Keystone Ave,Indianapolis,PA,46220,39.8671811,-86.1228129,2.0,8,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services, Investing, Real Estate"
Oe8JyrvGP6dMpBgfxcQ34Q,Commerce Bank,3134 S Grand Blvd,St. Louis,NJ,63118,38.6015498,-90.2419985,2.5,11,1,"Financial Services, Mortgage Brokers, Real Estate, Home Services, Banks & Credit Unions"
sXxZ2B4U3sOBIJMVsnai8Q,Bank of America,1100 N King St,Wilmington,FL,19884,39.746404,-75.5457411,1.5,12,0,"Banks & Credit Unions, Financial Services"
-sklwqSRVRKfc53iQL02iw,Wells Fargo Bank,4669 E Broadway Blvd,Tucson,AZ,85711,32.222181,-110.892947,3.0,6,1,"Banks & Credit Unions, Financial Services"
Yr0HOCExjiy1QRX9eO8vqQ,Penn Community Bank,118 Mill St,Bristol,PA,19007,40.0945594,-74.8568582,3.0,7,1,"Financial Services, Banks & Credit Unions"
SOTQMIKJzNF6RsR8wBc3ig,Chase Bank,927 4th St N,Saint Petersburg,MO,33701,27.781906,-82.638298,3.5,6,1,"Banks & Credit Unions, Financial Services"
lLigP3epurfPtLCls__XLw,Iberia Bank,2401 Canal St,New Orleans,FL,70119,29.9637058,-90.0839668,1.0,6,1,"Financial Services, Banks & Credit Unions"
QtMnCS1eX0iNSePtHshePw,Wells Fargo Bank,701 Kietzke Ln,Reno,AB,89502,39.5199074,-119.7896033,2.5,6,1,"Banks & Credit Unions, Financial Services"
87lPsTkMSqVdOFpjfNrL8Q,Chase Bank,614 S Howard Ave,Tampa,TN,33606,27.937613,-82.48276,3.5,11,1,"Banks & Credit Unions, Financial Services"
vxClID3mtqyi9WaH_HaYaQ,Bank of America Financial Center,1211 Murfreesboro Rd,Franklin,TN,37064,35.916292,-86.830593002,1.5,10,1,"Banks & Credit Unions, Real Estate, Mortgage Brokers, Home Services, Financial Services"
GCOwm7w2srfWWMHHL9sHEg,Wells Fargo Bank,8315 E Broadway,Tucson,AZ,85710,32.2214514,-110.8150123,2.5,9,1,"Banks & Credit Unions, Financial Services"
urNCR3wXVxLdIhH-_wy5HA,Santander Bank,8623 Germantown Ave,Philadelphia,PA,19118,40.07678421,-75.2074745628,2.5,6,0,"Financial Services, Banks & Credit Unions"
NRNynSxiiJYt1GyI4XMiTQ,Icon Credit Union,1010 N Rose St,Boise,TN,83703,43.633178,-116.228142,2.0,8,1,"Banks & Credit Unions, Financial Services"
bzVfiaKXVJp5CRmgtGbMwQ,One Nevada Credit Union,"1296 E Plumb Ln, Ste A",Reno,FL,89502,39.505359,-119.78227,3.0,39,1,"Banks & Credit Unions, Financial Services"
bs9sj0mzGQNrmjoQJ8cnww,Gulf Coast Bank & Trust Company,1825 Veterans Blvd,New Orleans,DE,70112,30.00272,-90.143754,2.0,7,1,"Financial Services, Banks & Credit Unions"
S7ISxkEZrgcsQpNKTvdyNg,Police and Fire Federal Credit Union,901 Arch St,Philadelphia,IN,19107,39.9535311284,-75.1548496699,2.5,39,1,"Financial Services, Banks & Credit Unions"
2qbliuh3JhUrIan0xMwpeQ,Bank of America Financial Center,2669 Murfreesboro Pike,Nashville,FL,37217,36.072075678,-86.636965023,2.0,8,1,"Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate"
6XMZRrelWSqNI5rhHAt-fA,Chase Bank,3033 E Broadway,Tucson,TN,85716,32.222059,-110.927212,1.5,8,1,"Banks & Credit Unions, Financial Services"
xqTNQO33VcN7HYyK391WJg,Wells Fargo Bank,4275 County Line Rd,Chalfont,NJ,18914,40.2653384,-75.2275678,2.0,5,1,"Financial Services, Banks & Credit Unions"
hG7-EjkWG067DzNkzGjagg,Citadel Credit Union,40 N Bailey Rd,Thorndale,TN,19372,39.9951003,-75.7618309,3.5,7,1,"Banks & Credit Unions, Financial Services"
7NpB0S8qd26rLVenswDtWw,Westmark Credit Union,1650 S Eagle Rd,Meridian,NV,83642,43.5892143,-116.3539078,2.5,6,1,"Financial Services, Banks & Credit Unions"
dTUoJr7XqWGX4ijtXzq7-g,TD Bank,2201 S Broad St,Philadelphia,IN,19148,39.9229962341,-75.169792046,2.5,19,1,"Financial Services, Banks & Credit Unions"
Y7b3xwAU6MOkuQwOKVqLjg,United Federal Credit Union,980 Ambassador Dr,Reno,CA,89523,39.5180766,-119.8870795,3.5,10,1,"Home Services, Banks & Credit Unions, Real Estate, Mortgage Brokers, Financial Services"
KTqtNZTNVyVCdQ5LCpOLMA,U.S. Bank Branch,345 Sam Ridley Pkwy W,Smyrna,MO,37167,35.9860942,-86.547489,1.5,8,1,"Banks & Credit Unions, Financial Services, Mortgage Brokers, Financial Advising, Home Services, Real Estate"
k9TX0DT-WNz2S741tiwSSA,Hancock Whitney,5335 Tchoupitoulas St,New Orleans,NJ,70115,29.9167017,-90.11417991,2.5,8,1,"Financial Services, Banks & Credit Unions"
cy0N7IXe2Rh5XtYzFc821Q,Chase Bank,3414 Lithia Pinecrest Rd,Valrico,IL,33596,27.892156,-82.243094,1.0,5,1,"Financial Services, Banks & Credit Unions"
m254A9d-dpd0AuVCIo_JVw,Pima Federal Credit Union,3730 N Stone Ave,Tucson,PA,85705,32.2748841,-110.9713872,2.5,9,1,"Banks & Credit Unions, Financial Services"
RG7PcKJDqmqrVxYxG1brAA,Bank of America Financial Center,969 Gallatin Pike S,Nashville,MO,37115,36.254047416,-86.716704585,2.5,5,1,"Banks & Credit Unions, Financial Services"
tQtE7g5EAc0wVSlj0zqn3A,Chase Bank,12489 N Meridian St,Carmel,AB,46032,39.9705053,-86.1560310423,3.5,6,0,"Banks & Credit Unions, Financial Services"
ogyPLdCxVld-st_nFevK7g,Suncoast Credit Union,3234 S Miller Rd,Valrico,FL,33596,27.8959955,-82.2450454,2.5,5,1,"Banks & Credit Unions, Automotive, Auto Loan Providers, Financial Services, Investing"
5UGa8khAIbN9eRArS-zJSA,Tom DeBerry - State Farm Insurance Agent,7419 E Tanque Verde,Tucson,FL,85715,32.2510894,-110.8339878,4.5,5,1,"Home & Rental Insurance, Auto Insurance, Financial Services, Life Insurance, Banks & Credit Unions, Insurance"
sepj1hKUIbvZ_U36SKu94w,Sean Zalmanoff - USA Mortgage,1118 Hampton Ave,Saint Louis,FL,63139,38.6287962,-90.2867485,5.0,13,1,"Real Estate, Home Services, Banks & Credit Unions, Mortgage Brokers, Financial Services, Mortgage Lenders, Real Estate Services"
1tsKceJuY-0KD7V-JavtNA,PNC Bank,2001 Hamilton St,Philadelphia,AZ,19130,39.962497,-75.171542,3.5,8,1,"Financial Services, Banks & Credit Unions, Mortgage Brokers, Real Estate, Home Services, Investing"
0VTLCGWSq4GRi5fLg62Jjg,Greater Nevada Credit Union,6745 Sierra Center Pkwy,Reno,AZ,89511,39.4650856,-119.7820048,2.0,80,1,"Financial Advising, Automotive, Financial Services, Banks & Credit Unions, Auto Loan Providers, Investing"
_RnPVo0YHTHT6MHX4StB4A,Hughes Federal Credit Union,9036 S Houghton Rd,Tucson,TN,85747,32.0876709218,-110.7733433704,2.0,7,1,"Banks & Credit Unions, Financial Services, Mortgage Lenders, Mortgage Brokers, Real Estate, Home Services, Financial Advising"
TuARKAfI5I3rIaBIkfUZBw,Ed Attlesey - State Farm Insurance Agent,"25 Carlo Dr, Ste D",Goleta,MO,93117,34.4397622,-119.8370126,4.5,6,1,"Banks & Credit Unions, Home & Rental Insurance, Auto Insurance, Life Insurance, Financial Services, Insurance"
3NpUdrR3UlxmmM0ObGZdGQ,Wells Fargo Bank,100 W Lincoln Hwy,Exton,ID,19341,40.0275318186,-75.6289796906,2.5,5,1,"Banks & Credit Unions, Financial Services"
-Q907y-mgLRlUN5Nb5Xygw,Hughes Federal Credit Union,7970 N Thornydale Rd,Tucson,FL,85741,32.3512254,-111.0462736,2.0,23,1,"Banks & Credit Unions, Financial Advising, Real Estate, Financial Services, Home Services, Mortgage Brokers"
dF4_tmL8EEE7oedrfKU9rQ,Grow Financial Federal Credit Union - Gulf to Bay,2768 Gulf to Bay Blvd,Clearwater,PA,33759,27.9611331,-82.7227226,3.0,5,1,"Banks & Credit Unions, Financial Services"
og1wurzEbRlkEKmTSqUXAQ,Wells Fargo Bank,5340 Kietzke Ln,Reno,AB,89511,39.4704535,-119.7909149,2.5,7,1,"Banks & Credit Unions, Financial Services"
C-s8kUf6vlcidlU6bqEbXQ,Bank of America Financial Center,203 Apollo Beach Blvd,Apollo Beach,AB,33572,27.769889005,-82.392979729,2.0,7,1,"Financial Services, Banks & Credit Unions"
W5KJvAL6hma78PLHVpmR2g,Chase Bank,2200 St Charles Ave,New Orleans,PA,70130,29.9337969,-90.0805786,3.0,17,1,"Financial Services, Banks & Credit Unions"
2HvpN0PrkVUUCba-AmPUyA,Franklin Synergy Bank,722 Columbia Ave,Franklin,PA,37064,35.9217277,-86.8723939,2.5,10,1,"Banks & Credit Unions, Financial Services"
5KFHoTjetnCvj4jtNZUIqg,PrimeLending,"3777 E Broadway Blvd, Ste 130",Tucson,AB,85716,32.221913,-110.9118716,5.0,9,0,"Home Services, Financial Services, Banks & Credit Unions, Mortgage Lenders, Real Estate, Mortgage Brokers"
BTrBL0GRyaRtcXJCE521ZA,U.S. Bank Branch,9750 Pyramid Way,Sparks,AZ,89441,39.6380485641,-119.7092853759,3.5,6,1,"Financial Services, Banks & Credit Unions, Home Services, Real Estate, Financial Advising, Mortgage Brokers"
N40dc_YE6N_cgxOkWZIgmg,Car World,3400 N Oracle Rd,Tucson,PA,85705,32.2684707,-110.9775112,2.5,28,1,"Financial Services, Car Dealers, Automotive, Banks & Credit Unions, Auto Repair"
i9hI4RIAnb_I_rUPNMnOEw,Wells Fargo Bank,694 W Dekalb Pike,King Of Prussia,FL,19406,40.087008,-75.3860766,4.0,5,0,"Financial Services, Banks & Credit Unions"
S7yd9wWr52Yb3zNUnWGDKg,US Post Office,125 W South St,Indianapolis,IN,46206,39.761277691000004,-86.160990487,3.5,17,1,"Financial Services, Post Offices, Banks & Credit Unions, Public Services & Government"
xRaddmd73rkdLxUx7Grtcg,Bank of America Financial Center,13829 W Hillsborough Ave,Tampa,TN,33635,28.033125372,-82.645302,2.0,5,1,"Financial Services, Banks & Credit Unions, Real Estate, Home Services, Mortgage Brokers"
RhX9I08VdjhmOyWUdLAIVg,DEXSTA Federal Credit Union,300 Foulk Rd,Wilmington,TN,19803,39.7810743,-75.5402708,2.0,12,1,"Real Estate, Banks & Credit Unions, Financial Services, Mortgage Brokers, Home Services"
JlH2PFtmAgeRRHN5CbdXhg,Car Credit,2902 W Hillsborough Ave,Tampa,AZ,33614,27.9958217,-82.4888335,2.5,5,1,"Financial Services, Banks & Credit Unions"
5JZ-tUUOfqkMytNwbgUFXA,Navy Federal Credit Union,,Willow Grove,LA,19090,40.1498909,-75.1253492,2.0,5,1,"Banks & Credit Unions, Financial Services"
UwyyUXtWRssLgBH6I1-U4w,Hancock Whitney,1324 S Carrollton Ave,New Orleans,PA,70118,29.94842502,-90.12900266,3.5,12,1,"Banks & Credit Unions, Financial Services"
ousH_YRzCvd-ak5Gob7UeA,Suncoast Credit Union,8201 W Waters Ave,Tampa,NJ,33615,28.0264726,-82.5720468,1.5,12,1,"Banks & Credit Unions, Financial Services, Investing, Auto Loan Providers, Automotive"
JYl8Q7wTxH0ExdBRXnjunA,Tucson Federal Credit Union,3755 South Mission Rd,Tucson,PA,85713,32.1789017639,-111.0028593242,1.0,6,1,"Banks & Credit Unions, Financial Services"
qcrnSD28_kWMqIMv2-uzLw,Pima Federal Credit Union,231 N Pantano Rd,Tucson,PA,85710,32.2241755,-110.8243254,2.5,17,1,"Banks & Credit Unions, Financial Services"
g8pqZGRWeaDU_s5YQvKBVQ,Citicorp Citibank Center,3851 Queen Palm Dr,Tampa,FL,33610,27.9785316,-82.3297735,1.0,5,1,"Financial Services, Banks & Credit Unions"
nBqA-wnt11Ad3JQ4iqsb0g,Greater New Orleans Federal Credit Union,2812 Canal St,New Orleans,AZ,70119,29.9665073,-90.0893589,3.0,6,1,"Financial Services, Banks & Credit Unions"
s8jOoaLQmcDd5DSEhi9Siw,Chase Bank,10391 Big Bend Rd,Riverview,IN,33578,27.791272,-82.337793,2.0,9,1,"Financial Services, Banks & Credit Unions"
nkYOeU4BrfG6uG9M8RJBUw,Wells Fargo Bank,1482 E Valley Rd,Montecito,FL,93108,34.438187,-119.633426,2.5,10,1,"Banks & Credit Unions, Financial Services"
ZC76TwcpyZ2bi1_mbVb-Eg,Steve Garringer - State Farm Insurance Agent,"1299 E Iron Eagle Dr, Ste 100",Eagle,NJ,83616,43.6892968,-116.3384198,4.0,7,1,"Home & Rental Insurance, Financial Services, Insurance, Auto Insurance, Banks & Credit Unions, Life Insurance"
YvAZHcJZIRoTuoxrogi4og,D.L. Evans Bank,213 N 9th St,Boise,NJ,83702,43.617356,-116.203943,4.0,5,0,"Financial Services, Banks & Credit Unions"
6QJJmCZZrFoZBm31PUsMew,Citadel Credit Union,520 Eagleview Blvd,Exton,AZ,19341,40.0640901,-75.679524,1.5,8,1,"Financial Services, Banks & Credit Unions, Investing, Insurance"
qw6WxIGuf_Q4R-4PLy6ykQ,Wells Fargo Bank,390 E Plumb Ln,Reno,TN,89502,39.50559,-119.7985251,3.0,10,0,"Banks & Credit Unions, Home Services, Financial Services, Mortgage Brokers, Real Estate"
arGgupa9y0D-4Yt5dSL1IA,U.S. Bank Branch,13949 S Virginia St,Reno,AZ,89511,39.4011961,-119.7511546,2.0,6,1,"Financial Services, Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate, Financial Advising"
5jGtk31DUAyW0gpe_7cO5g,Chase Bank,11111 Bloomingdale Ave,Riverview,IN,33578,27.8932193,-82.3179505,2.0,6,1,"Financial Services, Banks & Credit Unions"
TgjqFzYDzgBX39gHw2PB5Q,Wells Fargo Bank,6270 N Oracle Rd,Tucson,PA,85704,32.3207731,-110.9741814,2.5,5,1,"Financial Services, Banks & Credit Unions"
Ef_9pIn-FGmwYXpYLL3Nww,First Tennessee Bank,3518 Gallatin Pike,Nashville,FL,37216,36.2117164,-86.731852,2.5,7,0,"Financial Services, Banks & Credit Unions"
4F-q6zoOLjUXrw3sm_BUdw,Great Basin Federal Credit Union,9770 S Virginia St,Reno,NJ,89511,39.4409944728,-119.767854,3.0,56,1,"Banks & Credit Unions, Real Estate, Mortgage Brokers, Home Services, Financial Services"
h1gzHYYXaQ6a3Eugsp6MDw,Hughes Federal Credit Union,280 N Pantano Rd,Tucson,IN,85710,32.2243489,-110.823316,1.5,89,1,"Insurance, Home Services, Financial Services, Mortgage Brokers, Real Estate, Banks & Credit Unions, Financial Advising"
kfcTjikmBxLnlQRucYTogw,Vantage West Credit Union,801 E Speedway Blvd,Tucson,ID,85719,32.23631,-110.959101,1.5,51,1,"Banks & Credit Unions, Financial Services"
P5ojgBdIoM61EA10ALqYug,Fifth Third Bank,2411 E 71st St,Indianapolis,LA,46220,39.8829375,-86.1211405,2.5,5,1,"Financial Services, Banks & Credit Unions"
IoY4eO8SXWUUNQqd40Edjg,Paul Cashman - State Farm Insurance Agent,"3433 State St, Ste B",Santa Barbara,PA,93105,34.4401507217,-119.7377819301,4.0,21,1,"Auto Insurance, Life Insurance, Banks & Credit Unions, Insurance, Home & Rental Insurance, Financial Services"
-jWePOGgNdYRgz2AzzZEGQ,Navy Federal Credit Union,4530 S Dale Mabry Hwy,Tampa,TN,33611,27.900588,-82.5057288,4.0,9,1,"Financial Services, Home Services, Financial Advising, Automotive, Banks & Credit Unions, Real Estate, Mortgage Brokers, Auto Loan Providers, Mortgage Lenders"
Al-uSQdPBdj8m-Y5CtlXEw,Police and Fire Federal Credit Union,7500 Castor Ave,Philadelphia,AZ,19111,40.0546417236,-75.0633392334,2.5,11,1,"Financial Services, Banks & Credit Unions"
2QTk4QfXJfOaoIo_exlcVw,Bank of America Financial Center,5632 Gall Blvd,Zephyrhills,TN,33542,28.239714277,-82.184474462,1.0,5,1,"Banks & Credit Unions, Home Services, Financial Services, Mortgage Brokers, Real Estate"
4N95tcB1rjAQYhenjW4MCw,TruMark Financial Credit Union,1000 Northbrook Dr,Trevose,IL,19053,40.1424687,-74.9622946,2.0,14,0,"Banks & Credit Unions, Financial Advising, Financial Services"
EZ28kB-Su5kSvAr5ROsdOg,Chase Bank,729 Harrison Ave,New Orleans,PA,70124,30.004969,-90.107124,2.0,9,1,"Financial Services, Banks & Credit Unions"
BwxHTaSPXMi0Bn8XQvJyhg,Tim Shrum - State Farm Insurance Agent,1205 4th Ave N,Nashville,LA,37208,36.175873,-86.787213,3.5,6,1,"Home Services, Real Estate, Life Insurance, Insurance, Auto Insurance, Mortgage Brokers, Financial Services, Home & Rental Insurance, Banks & Credit Unions"
0nbU3WQ1k8VzWWUZ9-wwbQ,TruMark Financial Credit Union,875 Easton Rd,Warrington,IN,18976,40.2391924,-75.135893,4.5,5,1,"Banks & Credit Unions, Financial Services, Financial Advising"
hpDWctNEJIMtNgYAFnfdOQ,Mountain America Credit Union,393 S 3rd St,Boise,PA,83702,43.6107309,-116.2000882,3.0,6,1,"Financial Services, Banks & Credit Unions"
5Y_1tdObQ8ftIXd4s_qp4Q,Sierra Pacific Federal Credit Union,"5580 Mill St, Ste 700",Reno,PA,89502,39.511173,-119.745412,5.0,5,1,"Banks & Credit Unions, Financial Services, Automotive, Mortgage Lenders, Auto Loan Providers"
BddCClKBcvdQPut9dDE_Zw,Chase Bank,2340 Manhattan Blvd,Harvey,NV,70058,29.878773,-90.051023,2.5,5,1,"Financial Services, Banks & Credit Unions"
079-vqma0bAclgFcoMTWkA,Suncoast Credit Union,1837 Collier Pkwy,Land O Lakes,MO,33549,28.1841571,-82.4387459,3.0,6,1,"Financial Services, Banks & Credit Unions, Auto Loan Providers, Automotive, Investing"
paoYG3VEjW5OwVXVbQobJw,TD Bank,2331 Cottman Ave,Philadelphia,PA,19149,40.0476875305,-75.0599060059,1.5,9,1,"Banks & Credit Unions, Financial Services"
QbuGWg1EvFjiSmcpBaFgug,Wells Fargo Bank,1701 E Speedway Blvd,Tucson,LA,85719,32.2364736,-110.946449,1.5,10,1,"Financial Services, Banks & Credit Unions"
et9APn36mbpwRBSObN0d8Q,Erol's Autobahn Repair,6007 Lenox Ave,Nashville,PA,37209,36.147273,-86.866141,4.5,14,1,"Automotive, Financial Services, Auto Repair, Banks & Credit Unions"
T0azNJYlflPXBTFU83W4Qw,Santa Barbara Teachers Federal Credit,"3970 La Colina Rd, Ste 12",Santa Barbara,AB,93110,34.4445481388,-119.7539840777,4.0,7,1,"Financial Services, Banks & Credit Unions"
FoVJMMo9vO_VA1LzCSPNvA,Wells Fargo Bank,3918 W Hillsborough Ave,Tampa,CA,33614,27.9959507,-82.5082343,2.0,5,1,"Financial Services, Banks & Credit Unions"
Y6sAFT_ngTlHZQmItzw5Lw,Idaho Central Credit Union,6707 W Overland Rd,Boise,AZ,83709,43.5897253,-116.2655381,3.5,13,1,"Banks & Credit Unions, Real Estate, Home Services, Mortgage Lenders, Mortgage Brokers, Financial Services, Financial Advising"
